1528,475,26,29,5945,2022-10-27
1529,475,116,25,9850,2022-10-27
1530,475,28,23,9085,2022-10-27
1531,476,85,22,5522,2022-10-27
1532,476,174,24,7536,2022-10-27
1533,476,38,46,8096,2022-10-27
1534,476,121,49,17542,2022-10-27
1535,476,159,33,11847,2022-10-27
1536,476,165,16,6608,2022-10-27
1537,477,132,31,12400,2022-10-27
1538,477,180,19,5548,2022-10-27
1539,477,10,46,14766,2022-10-27
1540,477,202,26,9490,2022-10-27
1541,477,149,20,4640,2022-10-27
1542,477,7,11,3223,2022-10-27
1543,477,23,39,16107,2022-10-27
1544,478,124,43,12599,2022-10-27
1545,478,102,20,6120,2022-10-27
1546,478,184,39,12129,2022-10-27
1547,479,9,41,19352,2022-10-27
1548,480,185,17,7021,2022-10-27
1549,480,219,49,7497,2022-10-27
1550,480,95,38,5624,2022-10-27
1551,480,90,47,4747,2022-10-27
1552,480,80,13,3107,2022-10-27
1553,481,146,45,16155,2022-10-27
1554,481,49,43,5031,2022-10-27
1555,482,161,34,14552,2022-10-27
1556,482,105,41,17343,2022-10-27
1557,482,203,16,2592,2022-10-27
1558,482,95,11,1628,2022-10-27
1559,482,187,40,8200,2022-10-27
1560,482,143,27,4428,2022-10-27
1561,483,144,21,6699,2022-10-27
1562,483,162,33,7986,2022-10-27
1563,483,126,28,3556,2022-10-27
1564,484,138,34,6256,2022-10-27
1565,485,167,24,7608,2022-10-27
1566,485,156,23,2323,2022-10-27
1567,486,39,41,15170,2022-10-27
1568,486,214,41,9348,2022-10-27
1569,487,191,38,13262,2022-10-27
1570,487,84,23,8786,2022-10-27
1571,488,171,12,1248,2022-10-27
1572,488,219,43,6579,2022-10-27
1573,488,43,25,11200,2022-10-27
1574,488,7,34,9962,2022-10-27
1575,488,89,37,6068,2022-10-27
1576,489,33,41,18819,2022-10-27
1577,489,70,39,7410,2022-10-27
1578,489,204,46,17848,2022-10-27
1579,489,65,12,2628,2022-10-27
1580,490,39,22,8140,2022-10-27
1581,490,28,34,13430,2022-10-27
1582,490,144,32,10208,2022-10-27
1583,490,133,32,5152,2022-10-27
1584,490,191,12,4188,2022-10-27
1585,490,212,34,13396,2022-10-27
1586,491,205,48,7776,2022-10-27
1587,491,49,35,4095,2022-10-27
1588,491,3,35,11725,2022-10-27
1589,491,193,26,10504,2022-10-27
1590,491,81,48,7872,2022-10-27
1591,492,104,46,22080,2022-10-27
1592,493,219,48,7344,2022-10-27
1593,493,6,28,7224,2022-10-27
1594,493,159,40,14360,2022-10-27
1595,493,27,29,3422,2022-10-27
1596,493,148,32,10720,2022-10-27
1597,493,104,13,6240,2022-10-27
1598,494,36,22,5566,2022-10-27
1599,494,214,35,7980,2022-10-27
1600,494,28,16,6320,2022-10-27
1601,494,167,45,14265,2022-10-27
1602,495,188,45,5850,2022-10-27
1603,496,190,16,5776,2022-10-27
1604,496,26,32,6560,2022-10-27
1605,496,29,18,4806,2022-10-27
1606,496,207,33,7557,2022-10-27
1607,497,181,40,16200,2022-10-27
1608,497,82,44,19668,2022-10-27
1609,497,118,17,4658,2022-10-27
1610,497,179,22,6028,2022-10-27
1611,498,142,16,5536,2022-10-27
1612,498,29,25,6675,2022-10-27
1613,498,132,48,19200,2022-10-27
1614,498,44,20,8300,2022-10-27
1615,499,191,41,14309,2022-10-27
1616,499,130,22,5258,2022-10-27
1617,499,69,27,12744,2022-10-27
1618,499,91,17,4267,2022-10-27
1619,499,4,29,11020,2022-10-27
1620,500,104,48,23040,2022-10-27
1621,501,187,38,7790,2022-10-27
1622,501,60,25,4125,2022-10-27
1623,501,190,32,11552,2022-10-27
1624,501,141,28,12292,2022-10-27
1625,502,214,47,10716,2022-10-27
1626,502,19,41,5863,2022-10-27
1627,502,95,26,3848,2022-10-27
1628,502,196,27,8856,2022-10-27
1629,502,127,30,6330,2022-10-27
1630,503,27,29,3422,2022-10-27
1631,504,106,13,5031,2022-10-27
1632,504,186,16,2928,2022-10-27
1633,504,110,13,4394,2022-10-27
1634,504,172,26,12168,2022-10-27
1635,504,4,45,17100,2022-10-27
1636,505,73,14,3444,2022-10-27
1637,505,10,10,3210,2022-10-27
1638,505,182,32,10240,2022-10-27
1639,505,110,14,4732,2022-10-27
1640,505,154,30,13860,2022-10-27
1641,506,209,11,3542,2022-10-27
1642,506,142,16,5536,2022-10-27
1643,507,197,21,3864,2022-10-27
1644,507,198,40,4480,2022-10-27
1645,507,210,13,3809,2022-10-27
1646,507,26,49,10045,2022-10-27
1647,507,183,29,12093,2022-10-27
1648,508,181,14,5670,2022-10-27
1649,508,46,18,4122,2022-10-27
1650,508,96,31,11966,2022-10-27
1651,509,63,10,3350,2022-10-27
1652,509,143,18,2952,2022-10-27
1653,509,115,46,19090,2022-10-27
1654,509,65,20,4380,2022-10-27
1655,509,37,12,2016,2022-10-27
1656,510,101,38,4560,2022-10-27
1657,510,214,27,6156,2022-10-27
1658,510,158,36,10656,2022-10-27
1659,510,24,40,5040,2022-10-27
1660,510,178,29,11136,2022-10-27
1661,511,47,49,12740,2022-10-27
1662,511,217,20,8860,2022-10-27
1663,512,81,22,3608,2022-10-27
1664,512,66,34,13226,2022-10-27
1665,513,48,28,11844,2022-10-27
1666,513,86,47,15886,2022-10-27
1667,513,26,28,5740,2022-10-27
1668,513,193,18,7272,2022-10-27
1669,513,138,17,3128,2022-10-27
1670,514,57,27,11799,2022-10-27
1671,514,136,48,12000,2022-10-27
1672,514,195,38,6536,2022-10-27
1673,515,110,39,13182,2022-10-27
1674,515,70,40,7600,2022-10-27
1675,515,219,44,6732,2022-10-27
1676,516,135,48,7536,2022-10-27
1677,516,159,29,10411,2022-10-27
1678,516,58,49,22736,2022-10-27
1679,517,183,49,20433,2022-10-27
1680,517,117,11,1859,2022-10-27
1681,517,153,31,6541,2022-10-27
1682,517,142,15,5190,2022-10-27
1683,517,214,19,4332,2022-10-27
1684,517,159,26,9334,2022-10-27
1685,518,92,13,1599,2022-10-27
1686,518,89,32,5248,2022-10-27
1687,519,172,19,8892,2022-10-27
1688,519,63,49,16415,2022-10-27
1689,520,160,24,11304,2022-10-27
1690,520,85,29,7279,2022-10-27
1691,520,28,49,19355,2022-10-27
1692,521,44,34,14110,2022-10-27
1693,521,17,42,11466,2022-10-27
1694,521,62,48,11184,2022-10-27
1695,521,97,14,5390,2022-10-27
1696,522,206,27,6075,2022-10-27
1697,522,143,13,2132,2022-10-27
1698,522,146,46,16514,2022-10-27
1699,523,209,13,4186,2022-10-27
1700,523,120,20,9620,2022-10-27
1701,523,216,16,3776,2022-10-27
1702,524,101,17,2040,2022-10-27
1703,524,160,20,9420,2022-10-27
1704,525,69,13,6136,2022-10-27
1705,525,146,49,17591,2022-10-27
1706,525,135,16,2512,2022-10-27
1707,525,156,36,3636,2022-10-27
1708,525,122,10,1920,2022-10-27
1709,526,44,28,11620,2022-10-27
1710,526,184,23,7153,2022-10-27
1711,526,38,49,8624,2022-10-27
1712,526,91,17,4267,2022-10-27
1713,527,102,38,11628,2022-10-27
1714,527,209,45,14490,2022-10-27
1715,528,25,27,8289,2022-10-27
1716,529,121,11,3938,2022-10-27
1717,530,27,29,3422,2022-10-27
1718,530,85,20,5020,2022-10-27
1719,530,213,17,7582,2022-10-27
1720,530,88,26,3172,2022-10-27
1721,531,66,19,7391,2022-10-27
1722,531,12,12,3228,2022-10-27
1723,532,37,39,6552,2022-10-27
1724,532,161,30,12840,2022-10-27
1725,532,34,31,8060,2022-10-27
1726,532,198,17,1904,2022-10-27
1727,532,167,44,13948,2022-10-27
1728,532,170,11,2244,2022-10-27
1729,532,68,35,7735,2022-10-27
1730,533,139,33,10065,2022-10-27
1731,533,153,37,7807,2022-10-27
1732,533,51,34,8024,2022-10-27
1733,533,149,34,7888,2022-10-27
1734,533,45,18,3024,2022-10-27
1735,534,75,33,15114,2022-10-27
1736,535,34,38,9880,2022-10-27
1737,535,171,32,3328,2022-10-27
1738,536,132,46,18400,2022-10-27
1739,537,153,13,2743,2022-10-27
1740,537,110,23,7774,2022-10-27
1741,537,122,35,6720,2022-10-27
1742,537,32,12,4344,2022-10-27
1743,538,217,10,4430,2022-10-27
1744,538,34,35,9100,2022-10-27
1745,538,150,30,5220,2022-10-27
1746,538,7,42,12306,2022-10-27
1747,539,122,24,4608,2022-10-27
1748,539,136,43,10750,2022-10-27
1749,539,184,29,9019,2022-10-27
1750,539,31,11,4917,2022-10-27
1751,540,203,24,3888,2022-10-27
1752,540,164,32,6368,2022-10-27
1753,540,77,23,6624,2022-10-27
1754,540,87,42,6048,2022-10-27
1755,541,147,26,5148,2022-10-27
1756,541,58,15,6960,2022-10-27
1757,542,89,35,5740,2022-10-27
1758,542,120,25,12025,2022-10-27
1759,543,199,30,14250,2022-10-27
1760,543,215,27,2997,2022-10-27
1761,543,203,18,2916,2022-10-27
1762,543,104,31,14880,2022-10-27
1763,543,61,14,4340,2022-10-27
1764,544,89,19,3116,2022-10-27
1765,544,155,29,3596,2022-10-27
1766,544,150,43,7482,2022-10-27
1767,545,210,41,12013,2022-10-27
1768,545,42,27,11637,2022-10-27
1769,545,195,19,3268,2022-10-27
1770,546,171,24,2496,2022-10-27
1771,546,54,31,10137,2022-10-27
1772,546,214,44,10032,2022-10-27
1773,546,156,40,4040,2022-10-27
1774,546,110,44,14872,2022-10-27
1775,547,56,26,4342,2022-10-27
1776,548,155,27,3348,2022-10-27
1777,548,80,23,5497,2022-10-27
1778,549,8,25,10050,2022-10-27
1779,549,178,23,8832,2022-10-27
1780,549,24,20,2520,2022-10-27
1781,549,214,25,5700,2022-10-27
1782,549,126,27,3429,2022-10-27
1783,550,103,35,14945,2022-10-27
1784,550,141,15,6585,2022-10-27
1785,550,77,13,3744,2022-10-27
1786,551,206,34,7650,2022-10-27
1787,551,174,14,4396,2022-10-27
1788,551,57,44,19228,2022-10-27
1789,551,156,37,3737,2022-10-27
1790,551,66,33,12837,2022-10-27
1791,552,85,17,4267,2022-10-27
1792,552,31,37,16539,2022-10-27
1793,552,108,27,10098,2022-10-27
1794,552,163,42,16338,2022-10-27
1795,553,22,14,5012,2022-10-27
1796,553,181,22,8910,2022-10-27
1797,553,220,37,14134,2022-10-27
1798,554,85,19,4769,2022-10-27
1799,554,59,46,19596,2022-10-27
1800,554,182,16,5120,2022-10-27
1801,554,104,17,8160,2022-10-27
1802,554,157,25,2525,2022-10-27
1803,554,35,45,11655,2022-10-27
1804,555,127,38,8018,2022-10-27
1805,555,25,19,5833,2022-10-27
1806,555,159,40,14360,2022-10-27
1807,556,170,28,5712,2022-10-27
1808,557,169,36,15732,2022-10-27
1809,558,65,10,2190,2022-10-27
1810,558,33,46,21114,2022-10-27
1811,558,207,18,4122,2022-10-27
1812,558,157,25,2525,2022-10-27
1813,558,93,25,8275,2022-10-27
1814,559,210,39,11427,2022-10-27
1815,559,115,30,12450,2022-10-27
1816,559,200,17,3009,2022-10-27
1817,559,127,42,8862,2022-10-27
1818,560,190,31,11191,2022-10-27
1819,560,12,37,9953,2022-10-27
1820,561,128,35,8225,2022-10-27
1821,561,220,24,9168,2022-10-27
1822,561,179,49,13426,2022-10-27
1823,561,134,21,10122,2022-10-27
1824,561,37,17,2856,2022-10-27
1825,562,28,38,15010,2022-10-27
1826,562,109,28,9072,2022-10-27
1827,562,4,32,12160,2022-10-27
1828,562,48,35,14805,2022-10-27
1829,562,84,38,14516,2022-10-27
1830,563,64,39,12597,2022-10-27
1831,563,133,30,4830,2022-10-27
1832,563,192,11,2002,2022-10-27
1833,564,130,35,8365,2022-10-27
1834,564,8,20,8040,2022-10-27
1835,565,110,47,15886,2022-10-27
1836,565,161,18,7704,2022-10-27
1837,565,147,28,5544,2022-10-27
1838,566,182,39,12480,2022-10-27
1839,566,179,49,13426,2022-10-27
1840,566,130,12,2868,2022-10-27
1841,567,16,19,6099,2022-10-27
1842,567,195,30,5160,2022-10-27
1843,567,30,21,8442,2022-10-27
1844,567,2,39,10569,2022-10-27
1845,568,151,32,10624,2022-10-27
1846,568,113,11,2739,2022-10-27
1847,569,46,36,8244,2022-10-27
1848,569,126,30,3810,2022-10-27
1849,569,172,28,13104,2022-10-27
1850,569,116,11,4334,2022-10-27
1851,569,205,15,2430,2022-10-27
1852,569,36,37,9361,2022-10-27
1853,569,52,26,10946,2022-10-27
1854,570,29,30,8010,2022-10-27
1855,570,5,44,13376,2022-10-27
1856,570,156,39,3939,2022-10-27
1857,570,72,30,14400,2022-10-27
1858,571,83,18,6840,2022-10-27
1859,572,116,36,14184,2022-10-27
1860,572,68,26,5746,2022-10-27
1861,573,210,21,6153,2022-10-27
1862,573,195,25,4300,2022-10-27
1863,573,62,34,7922,2022-10-27
1864,573,129,12,2832,2022-10-27
1865,574,140,20,8960,2022-10-27
1866,574,140,40,17920,2022-10-27
1867,575,125,24,3840,2022-10-27
1868,575,201,15,4185,2022-10-27
1869,576,70,49,9310,2022-10-27
1870,577,68,32,7072,2022-10-27
1871,577,56,49,8183,2022-10-27
1872,577,78,31,10230,2022-10-27
1873,577,98,29,3016,2022-10-27
1874,578,59,46,19596,2022-10-27
1875,578,71,28,9044,2022-10-27
1876,578,207,13,2977,2022-10-27
1877,578,182,18,5760,2022-10-27
1878,579,212,37,14578,2022-10-27
1879,579,188,40,5200,2022-10-27
1880,579,184,19,5909,2022-10-27
1881,579,123,14,6454,2022-10-27
1882,580,103,24,10248,2022-10-27
1883,580,200,14,2478,2022-10-27
1884,580,169,22,9614,2022-10-27
1885,580,18,19,3705,2022-10-27
1886,581,86,47,15886,2022-10-27
1887,581,177,48,23712,2022-10-27
1888,581,147,13,2574,2022-10-27
1889,582,87,11,1584,2022-10-27
1890,582,175,34,11594,2022-10-27
1891,582,35,49,12691,2022-10-27
1892,582,125,23,3680,2022-10-27
1893,582,165,15,6195,2022-10-27
1894,582,89,29,4756,2022-10-27
1895,583,204,21,8148,2022-10-27
1896,583,164,42,8358,2022-10-27
1897,583,158,49,14504,2022-10-27
1898,583,134,21,10122,2022-10-27
1899,584,136,27,6750,2022-10-27
1900,584,175,37,12617,2022-10-27
1901,584,180,42,12264,2022-10-27
1902,584,136,19,4750,2022-10-27
1903,584,147,27,5346,2022-10-27
1904,585,55,17,8041,2022-10-27
1905,585,89,42,6888,2022-10-27
1906,585,111,38,5738,2022-10-27
1907,585,142,19,6574,2022-10-27
1908,586,68,10,2210,2022-10-27
1909,586,189,35,8260,2022-10-27
1910,587,3,33,11055,2022-10-27
1911,587,116,48,18912,2022-10-27
1912,587,3,12,4020,2022-10-27
1913,587,184,38,11818,2022-10-27
1914,588,52,44,18524,2022-10-27
1915,588,91,31,7781,2022-10-27
1916,588,190,16,5776,2022-10-27
1917,589,78,31,10230,2022-10-27
1918,589,121,42,15036,2022-10-27
1919,589,217,38,16834,2022-10-27
1920,589,163,12,4668,2022-10-27
1921,590,36,16,4048,2022-10-27
1922,590,65,47,10293,2022-10-27
1923,590,195,26,4472,2022-10-27
1924,590,205,36,5832,2022-10-27
1925,591,85,26,6526,2022-10-27
1926,591,75,20,9160,2022-10-27
1927,591,100,34,12274,2022-10-27
1928,592,99,34,15674,2022-10-27
1929,592,191,34,11866,2022-10-27
1930,593,112,19,7657,2022-10-27
1931,593,64,36,11628,2022-10-27
1932,593,111,35,5285,2022-10-27
1933,593,110,47,15886,2022-10-27
1934,594,212,27,10638,2022-10-27
1935,595,11,41,7708,2022-10-27
1936,596,45,13,2184,2022-10-27
1937,596,217,34,15062,2022-10-27
1938,597,132,13,5200,2022-10-27
1939,598,131,25,8950,2022-10-27
1940,598,133,31,4991,2022-10-27
1941,598,196,24,7872,2022-10-27
1942,598,96,23,8878,2022-10-27
1943,598,101,12,1440,2022-10-27
1944,599,167,41,12997,2022-10-27
1945,599,200,45,7965,2022-10-27
1946,600,49,16,1872,2022-10-27
1947,600,19,21,3003,2022-10-27
1948,601,118,21,5754,2022-10-27
1949,601,219,49,7497,2022-10-27
1950,601,6,30,7740,2022-10-27
1951,601,193,47,18988,2022-10-27
1952,602,28,32,12640,2022-10-27
1953,602,195,13,2236,2022-10-27
1954,602,113,44,10956,2022-10-27
1955,603,75,19,8702,2022-10-27
1956,603,216,37,8732,2022-10-27
1957,603,167,43,13631,2022-10-27
1958,603,33,19,8721,2022-10-27
1959,604,111,42,6342,2022-10-27
1960,604,163,42,16338,2022-10-27
1961,605,157,22,2222,2022-10-27
1962,605,82,17,7599,2022-10-27
1963,605,37,36,6048,2022-10-27
1964,605,108,37,13838,2022-10-27
1965,606,188,29,3770,2022-10-27
1966,606,82,37,16539,2022-10-27
1967,606,169,34,14858,2022-10-27
1968,606,217,14,6202,2022-10-27
1969,607,117,37,6253,2022-10-27
1970,607,166,33,8613,2022-10-27
1971,608,22,23,8234,2022-10-27
1972,608,168,10,1610,2022-10-27
1973,608,137,27,9666,2022-10-27
1974,608,99,20,9220,2022-10-27
1975,608,130,40,9560,2022-10-27
1976,609,20,44,13816,2022-10-27
1977,609,151,44,14608,2022-10-27
1978,610,209,19,6118,2022-10-27
1979,611,153,28,5908,2022-10-27
1980,611,111,31,4681,2022-10-27
1981,611,206,13,2925,2022-10-27
1982,611,27,26,3068,2022-10-27
1983,611,207,40,9160,2022-10-27
1984,612,153,22,4642,2022-10-27
1985,612,189,47,11092,2022-10-27
1986,612,140,27,12096,2022-10-27
1987,612,76,17,6222,2022-10-27
1988,612,123,28,12908,2022-10-27
1989,612,173,16,6480,2022-10-27
1990,613,83,13,4940,2022-10-27
1991,613,129,34,8024,2022-10-27
1992,613,215,49,5439,2022-10-27
1993,614,157,25,2525,2022-10-27
1994,614,121,25,8950,2022-10-27
1995,614,5,47,14288,2022-10-27
1996,615,127,44,9284,2022-10-27
1997,615,185,28,11564,2022-10-27
1998,616,155,24,2976,2022-10-27
1999,616,144,12,3828,2022-10-27
2000,616,181,30,12150,2022-10-27
2001,616,182,26,8320,2022-10-27
2002,617,166,28,7308,2022-10-27
2003,617,119,29,14239,2022-10-27
2004,617,197,31,5704,2022-10-27
2005,618,48,28,11844,2022-10-27
2006,618,191,23,8027,2022-10-27
2007,618,206,33,7425,2022-10-27
2008,618,74,19,6346,2022-10-27
2009,618,14,21,2877,2022-10-27
2010,619,196,39,12792,2022-10-27
2011,619,180,23,6716,2022-10-27
2012,619,193,39,15756,2022-10-27
2013,619,121,20,7160,2022-10-27
2014,620,128,37,8695,2022-10-27
2015,620,129,27,6372,2022-10-27
2016,620,13,29,4959,2022-10-27
2017,620,148,16,5360,2022-10-27
2018,620,194,27,8154,2022-10-27
2019,621,186,27,4941,2022-10-27
2020,621,116,43,16942,2022-10-27
2021,622,5,23,6992,2022-10-27
2022,622,47,43,11180,2022-10-27
2023,622,174,32,10048,2022-10-27
2024,623,27,23,2714,2022-10-27
2025,623,213,10,4460,2022-10-27
2026,623,4,31,11780,2022-10-27
2027,623,213,29,12934,2022-10-27
2028,623,201,17,4743,2022-10-27
2029,624,15,19,4978,2022-10-27
2030,625,198,29,3248,2022-10-27
2031,625,132,45,18000,2022-10-27
2032,625,98,13,1352,2022-10-27
2033,625,43,44,19712,2022-10-27
2034,626,172,39,18252,2022-10-27
2035,626,66,46,17894,2022-10-27
2036,626,158,17,5032,2022-10-27
2037,626,14,47,6439,2022-10-27
2038,626,60,11,1815,2022-10-27
2039,627,207,43,9847,2022-10-27
2040,627,80,47,11233,2022-10-27
2041,628,205,23,3726,2022-10-27
2042,628,80,31,7409,2022-10-27
2043,629,160,11,5181,2022-10-27
2044,629,62,10,2330,2022-10-27
2045,630,196,49,16072,2022-10-27
2046,630,72,45,21600,2022-10-27
2047,631,160,14,6594,2022-10-27
2048,631,192,29,5278,2022-10-27
2049,631,184,41,12751,2022-10-27
2050,631,161,28,11984,2022-10-27
2051,632,106,23,8901,2022-10-27
2052,632,195,36,6192,2022-10-27
2053,632,70,48,9120,2022-10-27
2054,633,199,44,20900,2022-10-27
2055,633,25,17,5219,2022-10-27
2056,633,4,28,10640,2022-10-27
2057,633,147,17,3366,2022-10-27
2058,633,36,37,9361,2022-10-27
2059,633,92,39,4797,2022-10-27
2060,634,18,46,8970,2022-10-27
2061,635,190,40,14440,2022-10-27
2062,635,167,14,4438,2022-10-27
2063,636,205,34,5508,2022-10-27
2064,636,199,11,5225,2022-10-27
2065,636,214,25,5700,2022-10-27
2066,636,167,13,4121,2022-10-27
2067,637,191,49,17101,2022-10-27
2068,637,75,21,9618,2022-10-27
2069,637,106,48,18576,2022-10-27
2070,638,76,37,13542,2022-10-27
2071,638,153,11,2321,2022-10-27
2072,638,144,31,9889,2022-10-27
2073,639,219,27,4131,2022-10-27
2074,639,69,34,16048,2022-10-27
2075,639,42,19,8189,2022-10-27
2076,639,97,32,12320,2022-10-27
2077,639,80,19,4541,2022-10-27
2078,640,135,46,7222,2022-10-27
2079,640,90,30,3030,2022-10-27
2080,640,217,34,15062,2022-10-27
2081,640,131,42,15036,2022-10-27
2082,641,121,26,9308,2022-10-27
2083,642,178,22,8448,2022-10-27
2084,642,71,39,12597,2022-10-27
2085,642,83,38,14440,2022-10-27
2086,643,194,21,6342,2022-10-27
2087,643,47,14,3640,2022-10-27
2088,644,181,14,5670,2022-10-27
2089,644,183,38,15846,2022-10-27
2090,644,58,21,9744,2022-10-27
2091,644,172,34,15912,2022-10-27
2092,645,62,24,5592,2022-10-27
2093,645,112,23,9269,2022-10-27
2094,646,156,39,3939,2022-10-27
2095,646,73,11,2706,2022-10-27
2096,646,67,25,10875,2022-10-27
2097,647,56,24,4008,2022-10-27
2098,648,112,39,15717,2022-10-27
2099,648,190,33,11913,2022-10-27
2100,648,121,47,16826,2022-10-27
2101,648,197,10,1840,2022-10-27
2102,649,178,48,18432,2022-10-27
2103,649,23,13,5369,2022-10-27
2104,649,117,26,4394,2022-10-27
2105,649,84,40,15280,2022-10-27
2106,649,40,11,3036,2022-10-27
2107,649,126,10,1270,2022-10-27
2108,650,167,39,12363,2022-10-27
2109,650,196,47,15416,2022-10-27
2110,651,50,49,6517,2022-10-27
2111,651,130,20,4780,2022-10-27
2112,651,25,49,15043,2022-10-27
2113,652,15,20,5240,2022-10-27
2114,653,92,41,5043,2022-10-27
2115,653,163,28,10892,2022-10-27
2116,653,89,47,7708,2022-10-27
2117,653,83,42,15960,2022-10-27
2118,653,123,36,16596,2022-10-27
2119,653,193,41,16564,2022-10-27
2120,654,124,27,7911,2022-10-27
2121,654,168,49,7889,2022-10-27
2122,655,54,39,12753,2022-10-27
2123,655,192,41,7462,2022-10-27
2124,656,65,44,9636,2022-10-27
2125,656,147,25,4950,2022-10-27
2126,656,84,27,10314,2022-10-27
2127,656,131,47,16826,2022-10-27
2128,657,88,28,3416,2022-10-27
2129,657,109,23,7452,2022-10-27
2130,657,104,49,23520,2022-10-27
2131,658,212,42,16548,2022-10-27
2132,658,27,13,1534,2022-10-27
2133,659,202,31,11315,2022-10-27
2134,659,126,21,2667,2022-10-27
2135,659,215,49,5439,2022-10-27
2136,660,85,11,2761,2022-10-27
2137,660,152,27,10098,2022-10-27
2138,660,6,17,4386,2022-10-27
2139,661,10,11,3531,2022-10-27
2140,661,56,35,5845,2022-10-27
2141,661,196,41,13448,2022-10-27
2142,661,121,19,6802,2022-10-27
2143,662,216,20,4720,2022-10-27
2144,662,217,19,8417,2022-10-27
2145,662,181,34,13770,2022-10-27
2146,662,203,39,6318,2022-10-27
2147,663,145,42,9240,2022-10-27
2148,664,213,41,18286,2022-10-27
2149,664,172,12,5616,2022-10-27
2150,665,212,13,5122,2022-10-27
2151,665,97,41,15785,2022-10-27
2152,665,125,18,2880,2022-10-27
2153,665,179,27,7398,2022-10-27
2154,665,32,43,15566,2022-10-27
2155,665,102,28,8568,2022-10-27
2156,666,27,41,4838,2022-10-27
2157,666,144,32,10208,2022-10-27
2158,666,29,24,6408,2022-10-27
2159,667,138,44,8096,2022-10-27
2160,667,71,37,11951,2022-10-27
2161,668,171,16,1664,2022-10-27
2162,668,58,45,20880,2022-10-27
2163,668,82,14,6258,2022-10-27
2164,668,45,47,7896,2022-10-27
2165,668,109,42,13608,2022-10-27
2166,668,207,32,7328,2022-10-27
2167,669,15,31,8122,2022-10-27
2168,670,56,35,5845,2022-10-27
2169,670,93,43,14233,2022-10-27
2170,670,89,46,7544,2022-10-27
2171,671,54,34,11118,2022-10-27
2172,671,168,20,3220,2022-10-27
2173,671,152,24,8976,2022-10-27
2174,671,100,40,14440,2022-10-27
2175,672,70,38,7220,2022-10-27
2176,672,184,42,13062,2022-10-27
2177,672,113,18,4482,2022-10-27
2178,672,32,28,10136,2022-10-27
2179,672,95,22,3256,2022-10-27
2180,673,202,35,12775,2022-10-27
2181,673,108,28,10472,2022-10-27
2182,674,18,33,6435,2022-10-27
2183,675,2,14,3794,2022-10-27
2184,676,65,44,9636,2022-10-27
2185,676,218,28,10668,2022-10-27
2186,676,30,37,14874,2022-10-27
2187,676,87,27,3888,2022-10-27
2188,677,172,26,12168,2022-10-27
2189,677,146,28,10052,2022-10-27
2190,677,218,42,16002,2022-10-27
2191,677,101,23,2760,2022-10-27
2192,677,37,31,5208,2022-10-27
2193,678,103,34,14518,2022-10-27
2194,678,90,22,2222,2022-10-27
2195,678,46,27,6183,2022-10-27
2196,678,4,40,15200,2022-10-27
2197,678,161,46,19688,2022-10-27
2198,679,171,18,1872,2022-10-27
2199,679,215,15,1665,2022-10-27
2200,679,219,12,1836,2022-10-27
2201,680,126,48,6096,2022-10-27
2202,680,52,45,18945,2022-10-27
2203,680,201,37,10323,2022-10-27
2204,681,134,16,7712,2022-10-27
2205,681,215,13,1443,2022-10-27
2206,682,60,33,5445,2022-10-27
2207,682,69,41,19352,2022-10-27
2208,682,105,30,12690,2022-10-27
2209,682,56,31,5177,2022-10-27
2210,682,40,24,6624,2022-10-27
2211,682,102,20,6120,2022-10-27
2212,683,161,31,13268,2022-10-27
2213,683,79,41,16851,2022-10-27
2214,684,179,29,7946,2022-10-27
2215,684,196,21,6888,2022-10-27
2216,684,210,30,8790,2022-10-27
2217,685,153,11,2321,2022-10-27
2218,685,177,33,16302,2022-10-27
2219,685,64,14,4522,2022-10-27
2220,685,55,19,8987,2022-10-27
2221,685,71,46,14858,2022-10-27
2222,686,65,23,5037,2022-10-27
2223,686,106,25,9675,2022-10-27
2224,687,69,19,8968,2022-10-27
2225,688,101,36,4320,2022-10-27
2226,688,84,20,7640,2022-10-27
2227,688,1,12,3564,2022-10-27
2228,689,76,35,12810,2022-10-27
2229,689,12,35,9415,2022-10-27
2230,689,146,12,4308,2022-10-27
2231,690,157,47,4747,2022-10-27
2232,690,7,49,14357,2022-10-27
2233,690,85,23,5773,2022-10-27
2234,690,39,14,5180,2022-10-27
2235,690,95,31,4588,2022-10-27
2236,690,20,37,11618,2022-10-27
2237,690,149,11,2552,2022-10-27
2238,691,39,13,4810,2022-10-27
2239,691,152,32,11968,2022-10-27
2240,691,150,12,2088,2022-10-27
2241,691,13,34,5814,2022-10-27
2242,692,5,36,10944,2022-10-27
2243,692,5,49,14896,2022-10-27
2244,692,34,39,10140,2022-10-27
2245,692,81,41,6724,2022-10-27
2246,693,52,20,8420,2022-10-27
2247,693,23,40,16520,2022-10-27
2248,693,216,49,11564,2022-10-27
2249,694,190,43,15523,2022-10-27
2250,694,5,15,4560,2022-10-27
2251,695,216,37,8732,2022-10-27
2252,695,204,42,16296,2022-10-27
2253,696,197,28,5152,2022-10-27
2254,696,178,42,16128,2022-10-27
2255,696,84,31,11842,2022-10-27
2256,696,218,46,17526,2022-10-27
2257,697,211,17,4097,2022-10-27
2258,697,183,11,4587,2022-10-27
2259,698,179,27,7398,2022-10-27
2260,698,64,19,6137,2022-10-27
2261,698,33,44,20196,2022-10-27
2262,698,29,27,7209,2022-10-27
2263,698,136,14,3500,2022-10-27
